"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISL","GDEXPRD","TOT","MLN_USD","A","2001",320.646233191166,
"ISL","GDEXPRD","TOT","MLN_USD","A","2002",320.373754574772,
"ISL","GDEXPRD","TOT","MLN_USD","A","2003",313.82185471055,
"ISL","GDEXPRD","TOT","MLN_USD","A","2005",357.46385716467,
"ISL","GDEXPRD","TOT","MLN_USD","A","2006",405.325995395379,
"ISL","GDEXPRD","TOT","MLN_USD","A","2007",390.474356446339,
"ISL","GDEXPRD","TOT","MLN_USD","A","2008",388.616415438374,
"ISL","GDEXPRD","TOT","MLN_USD","A","2009",377.959633714009,
"ISL","GDEXPRD","TOT","MLN_USD","A","2011",345.842193108351,
"ISL","GDEXPRD","TOT","MLN_USD","A","2013",257.250658739417,
"ISL","GDEXPRD","TOT","MLN_USD","A","2014",300.57463751253,
"ISL","GDEXPRD","TOT","MLN_USD","A","2015",355.148097963726,
"ISL","GDEXPRD","TOT","MLN_USD","A","2016",366.660435778476,
"ISL","GDEXPRD","TOT","MLN_USD","A","2017",379.294375939979,
"ISL","GDEXPRD","TOT","MLN_USD","A","2018",382.794397569068,
"ISL","GDEXPRD","TOT","PC_GDP","A","1981",0.63390215294867,
"ISL","GDEXPRD","TOT","PC_GDP","A","1983",0.67119811746675,
"ISL","GDEXPRD","TOT","PC_GDP","A","1984",0.71182512336782,
"ISL","GDEXPRD","TOT","PC_GDP","A","1985",0.72166002703823,
"ISL","GDEXPRD","TOT","PC_GDP","A","1986",0.70666278590882,
"ISL","GDEXPRD","TOT","PC_GDP","A","1987",0.74521330558398,
"ISL","GDEXPRD","TOT","PC_GDP","A","1989",0.9720238574712,
"ISL","GDEXPRD","TOT","PC_GDP","A","1990",0.95694222717099,
"ISL","GDEXPRD","TOT","PC_GDP","A","1991",1.13143795605511,
"ISL","GDEXPRD","TOT","PC_GDP","A","1992",1.30104594191636,
"ISL","GDEXPRD","TOT","PC_GDP","A","1993",1.30577135008819,
"ISL","GDEXPRD","TOT","PC_GDP","A","1994",1.35114288683576,
"ISL","GDEXPRD","TOT","PC_GDP","A","1995",1.50757022766057,
"ISL","GDEXPRD","TOT","PC_GDP","A","1997",1.79539615906082,
"ISL","GDEXPRD","TOT","PC_GDP","A","1998",1.95319933732571,
"ISL","GDEXPRD","TOT","PC_GDP","A","1999",2.23766556346777,
"ISL","GDEXPRD","TOT","PC_GDP","A","2000",2.578302250584,
"ISL","GDEXPRD","TOT","PC_GDP","A","2001",2.85009913149947,
"ISL","GDEXPRD","TOT","PC_GDP","A","2002",2.82841086080457,
"ISL","GDEXPRD","TOT","PC_GDP","A","2003",2.70912101804363,
"ISL","GDEXPRD","TOT","PC_GDP","A","2005",2.68613666985508,
"ISL","GDEXPRD","TOT","PC_GDP","A","2006",2.89389777597829,
"ISL","GDEXPRD","TOT","PC_GDP","A","2007",2.54912786544767,
"ISL","GDEXPRD","TOT","PC_GDP","A","2008",2.48744918635675,
"ISL","GDEXPRD","TOT","PC_GDP","A","2009",2.59511389283614,
"ISL","GDEXPRD","TOT","PC_GDP","A","2011",2.4136668711564,
"ISL","GDEXPRD","TOT","PC_GDP","A","2013",1.70203993755248,
"ISL","GDEXPRD","TOT","PC_GDP","A","2014",1.94811128249808,
"ISL","GDEXPRD","TOT","PC_GDP","A","2015",2.19746061138907,
"ISL","GDEXPRD","TOT","PC_GDP","A","2016",2.12768982587657,
"ISL","GDEXPRD","TOT","PC_GDP","A","2017",2.10413347384689,
"ISL","GDEXPRD","TOT","PC_GDP","A","2018",2.02993964451508,
"IRL","GDEXPRD","TOT","MLN_USD","A","1981",423.068584647543,
"IRL","GDEXPRD","TOT","MLN_USD","A","1982",430.113378039069,
"IRL","GDEXPRD","TOT","MLN_USD","A","1983",414.204933609433,
"IRL","GDEXPRD","TOT","MLN_USD","A","1984",470.41227576973,
"IRL","GDEXPRD","TOT","MLN_USD","A","1985",525.551838027063,
"IRL","GDEXPRD","TOT","MLN_USD","A","1986",567.66321366264,
"IRL","GDEXPRD","TOT","MLN_USD","A","1987",591.443065957074,
"IRL","GDEXPRD","TOT","MLN_USD","A","1988",598.750652964864,
"IRL","GDEXPRD","TOT","MLN_USD","A","1989",636.310785506437,
"IRL","GDEXPRD","TOT","MLN_USD","A","1990",714.421852836674,
"IRL","GDEXPRD","TOT","MLN_USD","A","1991",821.304041136002,
"IRL","GDEXPRD","TOT","MLN_USD","A","1992",942.764518807405,
"IRL","GDEXPRD","TOT","MLN_USD","A","1993",1095.77813411845,
"IRL","GDEXPRD","TOT","MLN_USD","A","1994",1254.03702103028,
"IRL","GDEXPRD","TOT","MLN_USD","A","1995",1384.20470739383,
"IRL","GDEXPRD","TOT","MLN_USD","A","1996",1542.89598950389,
"IRL","GDEXPRD","TOT","MLN_USD","A","1997",1674.89598996035,
"IRL","GDEXPRD","TOT","MLN_USD","A","1998",1771.28926007861,
"IRL","GDEXPRD","TOT","MLN_USD","A","1999",1866.38516915696,
"IRL","GDEXPRD","TOT","MLN_USD","A","2000",1921.53716617024,
"IRL","GDEXPRD","TOT","MLN_USD","A","2001",1963.46174743539,
"IRL","GDEXPRD","TOT","MLN_USD","A","2002",2085.60046373937,
"IRL","GDEXPRD","TOT","MLN_USD","A","2003",2287.88564442811,
"IRL","GDEXPRD","TOT","MLN_USD","A","2004",2559.22416006385,
"IRL","GDEXPRD","TOT","MLN_USD","A","2005",2737.5680747796,
"IRL","GDEXPRD","TOT","MLN_USD","A","2006",2889.79336658188,
"IRL","GDEXPRD","TOT","MLN_USD","A","2007",3132.26352450728,
"IRL","GDEXPRD","TOT","MLN_USD","A","2008",3366.52965313576,
"IRL","GDEXPRD","TOT","MLN_USD","A","2009",3703.39421342337,
"IRL","GDEXPRD","TOT","MLN_USD","A","2010",3731.33665655004,
"IRL","GDEXPRD","TOT","MLN_USD","A","2011",3671.35804190274,
"IRL","GDEXPRD","TOT","MLN_USD","A","2012",3681.07714784329,
"IRL","GDEXPRD","TOT","MLN_USD","A","2013",3741.84868266293,
"IRL","GDEXPRD","TOT","MLN_USD","A","2014",3951.16323130627,
"IRL","GDEXPRD","TOT","MLN_USD","A","2015",3840.10914545807,
"IRL","GDEXPRD","TOT","MLN_USD","A","2016",3935.05048104253,
"IRL","GDEXPRD","TOT","MLN_USD","A","2018",4514.84292641473,
"IRL","GDEXPRD","TOT","PC_GDP","A","1981",0.64809735927972,
"IRL","GDEXPRD","TOT","PC_GDP","A","1982",0.64417961654419,
"IRL","GDEXPRD","TOT","PC_GDP","A","1983",0.62187282577852,
"IRL","GDEXPRD","TOT","PC_GDP","A","1984",0.6767905837262,
"IRL","GDEXPRD","TOT","PC_GDP","A","1985",0.73348823879292,
"IRL","GDEXPRD","TOT","PC_GDP","A","1986",0.7956692198439,
"IRL","GDEXPRD","TOT","PC_GDP","A","1987",0.79206567655117,
"IRL","GDEXPRD","TOT","PC_GDP","A","1988",0.76209063537745,
"IRL","GDEXPRD","TOT","PC_GDP","A","1989",0.76539762064087,
"IRL","GDEXPRD","TOT","PC_GDP","A","1990",0.79227657426057,
"IRL","GDEXPRD","TOT","PC_GDP","A","1991",0.89356377882593,
"IRL","GDEXPRD","TOT","PC_GDP","A","1992",0.99252763673149,
"IRL","GDEXPRD","TOT","PC_GDP","A","1993",1.12336999736083,
"IRL","GDEXPRD","TOT","PC_GDP","A","1994",1.21564352909222,
"IRL","GDEXPRD","TOT","PC_GDP","A","1995",1.22390941117414,
"IRL","GDEXPRD","TOT","PC_GDP","A","1996",1.27005868647998,
"IRL","GDEXPRD","TOT","PC_GDP","A","1997",1.24316514927812,
"IRL","GDEXPRD","TOT","PC_GDP","A","1998",1.2095825238751,
"IRL","GDEXPRD","TOT","PC_GDP","A","1999",1.15337643723968,
"IRL","GDEXPRD","TOT","PC_GDP","A","2000",1.08497476783995,
"IRL","GDEXPRD","TOT","PC_GDP","A","2001",1.05306186922697,
"IRL","GDEXPRD","TOT","PC_GDP","A","2002",1.05605208785422,
"IRL","GDEXPRD","TOT","PC_GDP","A","2003",1.12451707663867,
"IRL","GDEXPRD","TOT","PC_GDP","A","2004",1.17865714040949,
"IRL","GDEXPRD","TOT","PC_GDP","A","2005",1.19280563969961,
"IRL","GDEXPRD","TOT","PC_GDP","A","2006",1.19836492629481,
"IRL","GDEXPRD","TOT","PC_GDP","A","2007",1.23325290308759,
"IRL","GDEXPRD","TOT","PC_GDP","A","2008",1.38766209903412,
"IRL","GDEXPRD","TOT","PC_GDP","A","2009",1.60819939514764,
"IRL","GDEXPRD","TOT","PC_GDP","A","2010",1.59152708639926,
"IRL","GDEXPRD","TOT","PC_GDP","A","2011",1.56058476652434,
"IRL","GDEXPRD","TOT","PC_GDP","A","2012",1.56119219724663,
"IRL","GDEXPRD","TOT","PC_GDP","A","2013",1.56580225217544,
"IRL","GDEXPRD","TOT","PC_GDP","A","2014",1.52306722400471,
"IRL","GDEXPRD","TOT","PC_GDP","A","2015",1.18266928711966,
"IRL","GDEXPRD","TOT","PC_GDP","A","2016",1.16891847410002,
"IRL","GDEXPRD","TOT","PC_GDP","A","2018",1.14646980687964,
"ITA","GDEXPRD","TOT","MLN_USD","A","1981",12538.4473430884,
"ITA","GDEXPRD","TOT","MLN_USD","A","1982",12930.3789925084,
"ITA","GDEXPRD","TOT","MLN_USD","A","1983",13774.1992014818,
"ITA","GDEXPRD","TOT","MLN_USD","A","1984",15109.8709064745,
"ITA","GDEXPRD","TOT","MLN_USD","A","1985",17260.8287977705,
"ITA","GDEXPRD","TOT","MLN_USD","A","1986",17915.4888990059,
"ITA","GDEXPRD","TOT","MLN_USD","A","1987",19399.2946520394,
"ITA","GDEXPRD","TOT","MLN_USD","A","1988",20654.9831218408,
"ITA","GDEXPRD","TOT","MLN_USD","A","1989",21674.6599472886,
"ITA","GDEXPRD","TOT","MLN_USD","A","1990",22859.5195313808,
"ITA","GDEXPRD","TOT","MLN_USD","A","1991",22068.5406335857,
"ITA","GDEXPRD","TOT","MLN_USD","A","1992",21504.9873157297,
"ITA","GDEXPRD","TOT","MLN_USD","A","1993",20303.2070818658,
"ITA","GDEXPRD","TOT","MLN_USD","A","1994",19358.7780739584,
"ITA","GDEXPRD","TOT","MLN_USD","A","1995",18954.1011369287,
"ITA","GDEXPRD","TOT","MLN_USD","A","1996",19447.7982094714,
"ITA","GDEXPRD","TOT","MLN_USD","A","1997",20678.5848955384,
"ITA","GDEXPRD","TOT","MLN_USD","A","1998",21419.1568178145,
"ITA","GDEXPRD","TOT","MLN_USD","A","1999",21242.7598651087,
"ITA","GDEXPRD","TOT","MLN_USD","A","2000",22564.0511171001,
"ITA","GDEXPRD","TOT","MLN_USD","A","2001",23853.9325128503,
"ITA","GDEXPRD","TOT","MLN_USD","A","2002",24845.9313984275,
"ITA","GDEXPRD","TOT","MLN_USD","A","2003",24367.3548036157,
"ITA","GDEXPRD","TOT","MLN_USD","A","2004",24511.4062347399,
"ITA","GDEXPRD","TOT","MLN_USD","A","2005",24573.0477464133,
"ITA","GDEXPRD","TOT","MLN_USD","A","2006",25962.9506174895,
"ITA","GDEXPRD","TOT","MLN_USD","A","2007",27442.3658192556,
"ITA","GDEXPRD","TOT","MLN_USD","A","2008",27918.2109641037,
"ITA","GDEXPRD","TOT","MLN_USD","A","2009",27769.80100847,
"ITA","GDEXPRD","TOT","MLN_USD","A","2010",28247.7913446518,
"ITA","GDEXPRD","TOT","MLN_USD","A","2011",28064.0462906098,
"ITA","GDEXPRD","TOT","MLN_USD","A","2012",28601.6503188133,
"ITA","GDEXPRD","TOT","MLN_USD","A","2013",28939.9846521206,
"ITA","GDEXPRD","TOT","MLN_USD","A","2014",29768.968649792,
"ITA","GDEXPRD","TOT","MLN_USD","A","2015",30002.8945880574,
"ITA","GDEXPRD","TOT","MLN_USD","A","2016",31024.2292872951,
"ITA","GDEXPRD","TOT","MLN_USD","A","2017",31638.5401083506,
"ITA","GDEXPRD","TOT","MLN_USD","A","2018",32401.7724684699,
"ITA","GDEXPRD","TOT","PC_GDP","A","1981",0.82826820814055,
"ITA","GDEXPRD","TOT","PC_GDP","A","1982",0.85064041021685,
"ITA","GDEXPRD","TOT","PC_GDP","A","1983",0.89567980983073,
"ITA","GDEXPRD","TOT","PC_GDP","A","1984",0.95182849313034,
"ITA","GDEXPRD","TOT","PC_GDP","A","1985",1.05772937344877,
"ITA","GDEXPRD","TOT","PC_GDP","A","1986",1.06732131572188,
"ITA","GDEXPRD","TOT","PC_GDP","A","1987",1.11997052755935,
"ITA","GDEXPRD","TOT","PC_GDP","A","1988",1.14446157449699,
"ITA","GDEXPRD","TOT","PC_GDP","A","1989",1.16160084358077,
"ITA","GDEXPRD","TOT","PC_GDP","A","1990",1.20124646906217,
"ITA","GDEXPRD","TOT","PC_GDP","A","1991",1.14211049344184,
"ITA","GDEXPRD","TOT","PC_GDP","A","1992",1.10373678208253,
"ITA","GDEXPRD","TOT","PC_GDP","A","1993",1.05101893550928,
"ITA","GDEXPRD","TOT","PC_GDP","A","1994",0.98102734821067,
"ITA","GDEXPRD","TOT","PC_GDP","A","1995",0.93356927890827,
"ITA","GDEXPRD","TOT","PC_GDP","A","1996",0.94590337799237,
"ITA","GDEXPRD","TOT","PC_GDP","A","1997",0.98768965062988,
"ITA","GDEXPRD","TOT","PC_GDP","A","1998",1.00486795478375,
"ITA","GDEXPRD","TOT","PC_GDP","A","1999",0.98064969605995,
"ITA","GDEXPRD","TOT","PC_GDP","A","2000",1.00363838345941,
"ITA","GDEXPRD","TOT","PC_GDP","A","2001",1.0407037053168,
"ITA","GDEXPRD","TOT","PC_GDP","A","2002",1.08123708719861,
"ITA","GDEXPRD","TOT","PC_GDP","A","2003",1.05894256887465,
"ITA","GDEXPRD","TOT","PC_GDP","A","2004",1.05025135662344,
"ITA","GDEXPRD","TOT","PC_GDP","A","2005",1.04435132190569,
"ITA","GDEXPRD","TOT","PC_GDP","A","2006",1.08401127645318,
"ITA","GDEXPRD","TOT","PC_GDP","A","2007",1.12899124730515,
"ITA","GDEXPRD","TOT","PC_GDP","A","2008",1.15972442806049,
"ITA","GDEXPRD","TOT","PC_GDP","A","2009",1.21787466447265,
"ITA","GDEXPRD","TOT","PC_GDP","A","2010",1.21797001811107,
"ITA","GDEXPRD","TOT","PC_GDP","A","2011",1.20154846460586,
"ITA","GDEXPRD","TOT","PC_GDP","A","2012",1.26219042628946,
"ITA","GDEXPRD","TOT","PC_GDP","A","2013",1.30107475343533,
"ITA","GDEXPRD","TOT","PC_GDP","A","2014",1.33840482053153,
"ITA","GDEXPRD","TOT","PC_GDP","A","2015",1.33850442956345,
"ITA","GDEXPRD","TOT","PC_GDP","A","2016",1.36658099147901,
"ITA","GDEXPRD","TOT","PC_GDP","A","2017",1.37012699169148,
"ITA","GDEXPRD","TOT","PC_GDP","A","2018",1.39239736189898,
"JPN","GDEXPRD","TOT","MLN_USD","A","1981",55235.8032751623,
"JPN","GDEXPRD","TOT","MLN_USD","A","1982",59340.4653155831,
"JPN","GDEXPRD","TOT","MLN_USD","A","1983",64710.1754467907,
"JPN","GDEXPRD","TOT","MLN_USD","A","1984",70331.7616842144,
"JPN","GDEXPRD","TOT","MLN_USD","A","1985",78704.4364520689,
"JPN","GDEXPRD","TOT","MLN_USD","A","1986",80151.8566044019,
"JPN","GDEXPRD","TOT","MLN_USD","A","1987",85897.6431728897,
"JPN","GDEXPRD","TOT","MLN_USD","A","1988",92535.8164619668,
"JPN","GDEXPRD","TOT","MLN_USD","A","1989",101059.245254077,
"JPN","GDEXPRD","TOT","MLN_USD","A","1990",109183.549353633,
"JPN","GDEXPRD","TOT","MLN_USD","A","1991",111662.246933857,
"JPN","GDEXPRD","TOT","MLN_USD","A","1992",110487.991010739,
"JPN","GDEXPRD","TOT","MLN_USD","A","1993",107630.300204503,
"JPN","GDEXPRD","TOT","MLN_USD","A","1994",106418.739614317,
"JPN","GDEXPRD","TOT","MLN_USD","A","1995",113277.908330229,
"JPN","GDEXPRD","TOT","MLN_USD","A","1996",120536.281589112,
"JPN","GDEXPRD","TOT","MLN_USD","A","1997",125345.867082393,
"JPN","GDEXPRD","TOT","MLN_USD","A","1998",128582.623745905,
"JPN","GDEXPRD","TOT","MLN_USD","A","1999",129115.973005741,
"JPN","GDEXPRD","TOT","MLN_USD","A","2000",133294.530798119,
"JPN","GDEXPRD","TOT","MLN_USD","A","2001",136882.770476115,
"JPN","GDEXPRD","TOT","MLN_USD","A","2002",138986.125786705,
"JPN","GDEXPRD","TOT","MLN_USD","A","2003",142468.535182753,
"JPN","GDEXPRD","TOT","MLN_USD","A","2004",144966.642771488,
"JPN","GDEXPRD","TOT","MLN_USD","A","2005",154745.780718458,
"JPN","GDEXPRD","TOT","MLN_USD","A","2006",161751.110504326,
"JPN","GDEXPRD","TOT","MLN_USD","A","2007",167493.831896969,
"JPN","GDEXPRD","TOT","MLN_USD","A","2008",165542.368846469,
"JPN","GDEXPRD","TOT","MLN_USD","A","2009",151612.789822171,
"JPN","GDEXPRD","TOT","MLN_USD","A","2010",153356.984832563,
"JPN","GDEXPRD","TOT","MLN_USD","A","2011",158438.414645819,
"JPN","GDEXPRD","TOT","MLN_USD","A","2012",159038.82448536,
"JPN","GDEXPRD","TOT","MLN_USD","A","2013",167572.080709175,
"JPN","GDEXPRD","TOT","MLN_USD","A","2014",172526.005627837,
"JPN","GDEXPRD","TOT","MLN_USD","A","2015",168546.119458247,
"JPN","GDEXPRD","TOT","MLN_USD","A","2016",163039.627016217,
"JPN","GDEXPRD","TOT","MLN_USD","A","2017",169203.42821199,
"JPN","GDEXPRD","TOT","MLN_USD","A","2018",173281.912061368,
"JPN","GDEXPRD","TOT","PC_GDP","A","1981",2.04693690117981,
"JPN","GDEXPRD","TOT","PC_GDP","A","1982",2.12854109603584,
"JPN","GDEXPRD","TOT","PC_GDP","A","1983",2.24216016110861,
"JPN","GDEXPRD","TOT","PC_GDP","A","1984",2.33195931728817,
"JPN","GDEXPRD","TOT","PC_GDP","A","1985",2.47979148061351,
"JPN","GDEXPRD","TOT","PC_GDP","A","1986",2.44409290504669,
"JPN","GDEXPRD","TOT","PC_GDP","A","1987",2.50098741848741,
"JPN","GDEXPRD","TOT","PC_GDP","A","1988",2.52307282719755,
"JPN","GDEXPRD","TOT","PC_GDP","A","1989",2.62781174623828,
"JPN","GDEXPRD","TOT","PC_GDP","A","1990",2.70663746380414,
"JPN","GDEXPRD","TOT","PC_GDP","A","1991",2.67661077438037,
"JPN","GDEXPRD","TOT","PC_GDP","A","1992",2.62619122935233,
"JPN","GDEXPRD","TOT","PC_GDP","A","1993",2.57158547197506,
"JPN","GDEXPRD","TOT","PC_GDP","A","1994",2.51763614180948,
"JPN","GDEXPRD","TOT","PC_GDP","A","1995",2.60838363005391,
"JPN","GDEXPRD","TOT","PC_GDP","A","1996",2.69206394971234,
"JPN","GDEXPRD","TOT","PC_GDP","A","1997",2.76967850339563,
"JPN","GDEXPRD","TOT","PC_GDP","A","1998",2.8736250819083,
"JPN","GDEXPRD","TOT","PC_GDP","A","1999",2.89283323948844,
"JPN","GDEXPRD","TOT","PC_GDP","A","2000",2.90568609432966,
"JPN","GDEXPRD","TOT","PC_GDP","A","2001",2.97183047963213,
"JPN","GDEXPRD","TOT","PC_GDP","A","2002",3.01393971389157,
"JPN","GDEXPRD","TOT","PC_GDP","A","2003",3.04295337588793,
"JPN","GDEXPRD","TOT","PC_GDP","A","2004",3.02951846706134,
"JPN","GDEXPRD","TOT","PC_GDP","A","2005",3.18099382446586,
"JPN","GDEXPRD","TOT","PC_GDP","A","2006",3.27844306774393,
"JPN","GDEXPRD","TOT","PC_GDP","A","2007",3.33959602639291,
"JPN","GDEXPRD","TOT","PC_GDP","A","2008",3.33717996211752,
"JPN","GDEXPRD","TOT","PC_GDP","A","2009",3.23139850582532,
"JPN","GDEXPRD","TOT","PC_GDP","A","2010",3.13707537804742,
"JPN","GDEXPRD","TOT","PC_GDP","A","2011",3.24476642141925,
"JPN","GDEXPRD","TOT","PC_GDP","A","2012",3.20908393695455,
"JPN","GDEXPRD","TOT","PC_GDP","A","2013",3.31495982714583,
"JPN","GDEXPRD","TOT","PC_GDP","A","2014",3.40021853521083,
"JPN","GDEXPRD","TOT","PC_GDP","A","2015",3.28164920637251,
"JPN","GDEXPRD","TOT","PC_GDP","A","2016",3.15521774433083,
"JPN","GDEXPRD","TOT","PC_GDP","A","2017",3.21254035106643,
"JPN","GDEXPRD","TOT","PC_GDP","A","2018",3.26423842784753,
"KOR","GDEXPRD","TOT","MLN_USD","A","1991",10085.9128418064,
"KOR","GDEXPRD","TOT","MLN_USD","A","1992",11230.8359228694,
"KOR","GDEXPRD","TOT","MLN_USD","A","1993",13042.6481992459,
"KOR","GDEXPRD","TOT","MLN_USD","A","1994",15480.4944166144,
"KOR","GDEXPRD","TOT","MLN_USD","A","1995",17310.2166036899,
"KOR","GDEXPRD","TOT","MLN_USD","A","1996",19131.7672460617,
"KOR","GDEXPRD","TOT","MLN_USD","A","1997",20594.7845910706,
"KOR","GDEXPRD","TOT","MLN_USD","A","1998",18314.0504210433,
"KOR","GDEXPRD","TOT","MLN_USD","A","1999",19490.1884582525,
"KOR","GDEXPRD","TOT","MLN_USD","A","2000",22396.7036804701,
"KOR","GDEXPRD","TOT","MLN_USD","A","2001",25179.1347284484,
"KOR","GDEXPRD","TOT","MLN_USD","A","2002",26280.253863262,
"KOR","GDEXPRD","TOT","MLN_USD","A","2003",27960.4700600888,
"KOR","GDEXPRD","TOT","MLN_USD","A","2004",31543.7903591065,
"KOR","GDEXPRD","TOT","MLN_USD","A","2005",33990.9138012312,
"KOR","GDEXPRD","TOT","MLN_USD","A","2006",38566.2917042424,
"KOR","GDEXPRD","TOT","MLN_USD","A","2007",43102.3408136179,
"KOR","GDEXPRD","TOT","MLN_USD","A","2008",46198.4906252802,
"KOR","GDEXPRD","TOT","MLN_USD","A","2009",49023.3396784544,
"KOR","GDEXPRD","TOT","MLN_USD","A","2010",55172.8851294763,
"KOR","GDEXPRD","TOT","MLN_USD","A","2011",61971.7395298227,
"KOR","GDEXPRD","TOT","MLN_USD","A","2012",68026.1989000397,
"KOR","GDEXPRD","TOT","MLN_USD","A","2013",72016.8780035695,
"KOR","GDEXPRD","TOT","MLN_USD","A","2014",76705.0282529934,
"KOR","GDEXPRD","TOT","MLN_USD","A","2015",76932.3905476723,
"KOR","GDEXPRD","TOT","MLN_USD","A","2016",79375.4259808805,
"KOR","GDEXPRD","TOT","MLN_USD","A","2017",88147.6873274643,
"KOR","GDEXPRD","TOT","MLN_USD","A","2018",95461.7499941193,
"KOR","GDEXPRD","TOT","PC_GDP","A","1991",1.69688262027126,
"KOR","GDEXPRD","TOT","PC_GDP","A","1992",1.77960794136822,
"KOR","GDEXPRD","TOT","PC_GDP","A","1993",1.93426841821793,
"KOR","GDEXPRD","TOT","PC_GDP","A","1994",2.10227112386037,
"KOR","GDEXPRD","TOT","PC_GDP","A","1995",2.14542009444333,
"KOR","GDEXPRD","TOT","PC_GDP","A","1996",2.20381341330234,
"KOR","GDEXPRD","TOT","PC_GDP","A","1997",2.23970105381067,
"KOR","GDEXPRD","TOT","PC_GDP","A","1998",2.10694476157883,
"KOR","GDEXPRD","TOT","PC_GDP","A","1999",2.01444761620759,
"KOR","GDEXPRD","TOT","PC_GDP","A","2000",2.12519489456051,
"KOR","GDEXPRD","TOT","PC_GDP","A","2001",2.27864719210015,
"KOR","GDEXPRD","TOT","PC_GDP","A","2002",2.20774425915904,
"KOR","GDEXPRD","TOT","PC_GDP","A","2003",2.27722450783111,
"KOR","GDEXPRD","TOT","PC_GDP","A","2004",2.44213848730878,
"KOR","GDEXPRD","TOT","PC_GDP","A","2005",2.52289614117866,
"KOR","GDEXPRD","TOT","PC_GDP","A","2006",2.71933803798025,
"KOR","GDEXPRD","TOT","PC_GDP","A","2007",2.87258149467146,
"KOR","GDEXPRD","TOT","PC_GDP","A","2008",2.98887200451562,
"KOR","GDEXPRD","TOT","PC_GDP","A","2009",3.14668557794568,
"KOR","GDEXPRD","TOT","PC_GDP","A","2010",3.31577672130706,
"KOR","GDEXPRD","TOT","PC_GDP","A","2011",3.59198522078608,
"KOR","GDEXPRD","TOT","PC_GDP","A","2012",3.8504046040466,
"KOR","GDEXPRD","TOT","PC_GDP","A","2013",3.95123898209984,
"KOR","GDEXPRD","TOT","PC_GDP","A","2014",4.07786475718761,
"KOR","GDEXPRD","TOT","PC_GDP","A","2015",3.97820025175806,
"KOR","GDEXPRD","TOT","PC_GDP","A","2016",3.98703718069077,
"KOR","GDEXPRD","TOT","PC_GDP","A","2017",4.29205559905964,
"KOR","GDEXPRD","TOT","PC_GDP","A","2018",4.52753369761642,
"LUX","GDEXPRD","TOT","MLN_USD","A","2000",619.736006167903,
"LUX","GDEXPRD","TOT","MLN_USD","A","2003",691.374505421291,
"LUX","GDEXPRD","TOT","MLN_USD","A","2004",706.069728292603,
"LUX","GDEXPRD","TOT","MLN_USD","A","2005",714.418496789662,
"LUX","GDEXPRD","TOT","MLN_USD","A","2006",796.850231586404,
"LUX","GDEXPRD","TOT","MLN_USD","A","2007",824.303440261825,
"LUX","GDEXPRD","TOT","MLN_USD","A","2008",829.968818952068,
"LUX","GDEXPRD","TOT","MLN_USD","A","2009",820.48337413809,
"LUX","GDEXPRD","TOT","MLN_USD","A","2010",770.678657007458,
"LUX","GDEXPRD","TOT","MLN_USD","A","2011",769.316247723452,
"LUX","GDEXPRD","TOT","MLN_USD","A","2012",666.978716506397,
"LUX","GDEXPRD","TOT","MLN_USD","A","2013",707.641920006978,
"LUX","GDEXPRD","TOT","MLN_USD","A","2014",716.16490300555,
"LUX","GDEXPRD","TOT","MLN_USD","A","2015",751.738188550936,
"LUX","GDEXPRD","TOT","MLN_USD","A","2016",777.639670179194,
"LUX","GDEXPRD","TOT","MLN_USD","A","2017",798.070109553415,
"LUX","GDEXPRD","TOT","MLN_USD","A","2018",785.752566316728,
"LUX","GDEXPRD","TOT","PC_GDP","A","2000",1.5767294661967,
"LUX","GDEXPRD","TOT","PC_GDP","A","2003",1.62594858138087,
"LUX","GDEXPRD","TOT","PC_GDP","A","2004",1.60261883023073,
"LUX","GDEXPRD","TOT","PC_GDP","A","2005",1.57170714034546,
"LUX","GDEXPRD","TOT","PC_GDP","A","2006",1.66674332404226,
"LUX","GDEXPRD","TOT","PC_GDP","A","2007",1.59122637155927,
"LUX","GDEXPRD","TOT","PC_GDP","A","2008",1.62292952890117,
"LUX","GDEXPRD","TOT","PC_GDP","A","2009",1.67749709903721,
"LUX","GDEXPRD","TOT","PC_GDP","A","2010",1.50257062281042,
"LUX","GDEXPRD","TOT","PC_GDP","A","2011",1.46277117620749,
"LUX","GDEXPRD","TOT","PC_GDP","A","2012",1.27267391249497,
"LUX","GDEXPRD","TOT","PC_GDP","A","2013",1.30266006818129,
"LUX","GDEXPRD","TOT","PC_GDP","A","2014",1.26403661684072,
"LUX","GDEXPRD","TOT","PC_GDP","A","2015",1.27204402551479,
"LUX","GDEXPRD","TOT","PC_GDP","A","2016",1.25831021950752,
"LUX","GDEXPRD","TOT","PC_GDP","A","2017",1.26852065234172,
"LUX","GDEXPRD","TOT","PC_GDP","A","2018",1.21126173008073,
"MEX","GDEXPRD","TOT","MLN_USD","A","1993",2322.40883307243,
"MEX","GDEXPRD","TOT","MLN_USD","A","1994",3218.20638241161,
"MEX","GDEXPRD","TOT","MLN_USD","A","1995",3170.88338472821,
"MEX","GDEXPRD","TOT","MLN_USD","A","1996",3449.26372262509,
"MEX","GDEXPRD","TOT","MLN_USD","A","1997",4060.7691962857,
"MEX","GDEXPRD","TOT","MLN_USD","A","1998",4668.76485901043,
